Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
BOAT QUAY CONSERVATION AREA,8/8A/8B Canton Street ,54,Land,2000000,36765,3416,21-APR-2010,Shop House,999 Yrs From 20/04/1826,Resale,01,04,049748,Central Region,Singapore River
TELOK AYER CONSERVATION AREA,70 Club Street ,139,Land,3400000,24390,2266,22-APR-2010,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069443,Central Region,Outram
TELOK AYER CONSERVATION AREA,295 South Bridge Road ,151,Land,3400000,22576,2097,03-MAY-2010,Shop House,999 Yrs From 01/10/1827,Resale,01,05,058838,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #01-02 ,60,Strata,1350000,22500,2090,10-MAY-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
TELOK AYER CONSERVATION AREA,3 Stanley Street ,122,Land,4380000,35990,3344,12-MAY-2010,Shop House,Freehold,Resale,01,06,068722,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #02-41 ,22,Strata,860000,39091,3632,19-MAY-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
TELOK AYER CONSERVATION AREA,25 Boon Tat Street ,165,Land,5500000,33374,3101,02-JUN-2010,Shop House,999 Yrs From 01/11/1884,Resale,01,06,069622,Central Region,Outram
TELOK AYER CONSERVATION AREA,6 Stanley Street ,123,Land,4500000,36467,3388,03-JUN-2010,Shop House,Freehold,Resale,01,06,068725,Central Region,Outram
BOAT QUAY CONSERVATION AREA,46C Boat Quay ,100,Strata,325000,3250,302,16-JUN-2010,Shop House,999 Yrs From 20/04/1826,Resale,01,04,049835,Central Region,Singapore River
TELOK AYER CONSERVATION AREA,173 Telok Ayer Street ,126,Land,3200000,25478,2367,21-JUN-2010,Shop House,Freehold,Resale,01,06,068622,Central Region,Outram
FOOK HAI BUILDING,150 South Bridge Road  #03-05 ,18,Strata,160000,8889,826,29-JUN-2010,Retail,99 Yrs From 18/01/1972,Resale,01,05,058727,Central Region,Outram
TELOK AYER CONSERVATION AREA,112/113/114/115/116 Amoy Street ,1093,Land,24500000,22426,2083,01-JUL-2010,Shop House,99 Yrs From 18/12/1990,Resale,01,06,069932,Central Region,Outram
TELOK AYER CONSERVATION AREA,259 South Bridge Road ,136,Land,3600000,26490,2461,02-JUL-2010,Shop House,999 Yrs From 01/10/1827,Resale,01,05,058808,Central Region,Outram
CHINATOWN POINT,133 New Bridge Road  #01-03 ETC ,16505,Strata,246193000,14916,1386,12-JUL-2010,Retail,99 Yrs From 12/11/1980,Resale,01,05,059413,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #02-37B ,184,Strata,1900000,10326,959,22-JUL-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
BOAT QUAY CONSERVATION AREA,17 North Canal Road ,167,Land,5230000,31299,2908,26-JUL-2010,Shop House,999 Yrs From 10/08/1831,Resale,01,04,048829,Central Region,Singapore River
BOAT QUAY CONSERVATION AREA,19 North Canal Road ,394,Land,9320000,23661,2198,26-JUL-2010,Shop House,999 Yrs From 10/08/1831,Resale,01,04,048831,Central Region,Singapore River
BOAT QUAY CONSERVATION AREA,13/13A/13B/14/14A/15 Lorong Telok ,412,Land,10800000,26233,2437,26-JUL-2010,Shop House,999 Yrs From 10/08/1831,Resale,01,04,049026,Central Region,Singapore River
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #02-31 ,40,Strata,688000,17200,1598,29-JUL-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
KRETA AYER CONSERVATION AREA,58 Pagoda Street ,144,Land,4250000,29617,2751,30-JUL-2010,Shop House,99 Yrs From 27/10/1995,Resale,01,05,059217,Central Region,Outram
TELOK AYER CONSERVATION AREA,49 Club Street ,192,Land,2975000,15487,1439,03-AUG-2010,Shop House,999 Yrs From 01/10/1827,Resale,01,06,069426,Central Region,Outram
N.A.,20/20A/20B Gemmill Lane ,148,Land,3800000,25728,2390,11-AUG-2010,Shop House,99 Yrs From 13/01/1996,Resale,01,06,069256,Central Region,Outram
BOAT QUAY CONSERVATION AREA,38 Circular Road ,106,Land,2175000,20519,1906,16-AUG-2010,Shop House,999 Yrs From 20/04/1826,Resale,01,04,049394,Central Region,Singapore River
N.A.,6 Hongkong Street ,164,Land,6300000,38344,3562,16-AUG-2010,Shop House,Freehold,Resale,01,05,059649,Central Region,Singapore River
PEOPLE'S PARK COMPLEX,1 Park Road  #01-36 ,42,Strata,1700000,40476,3760,18-AUG-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #03-64 ,36,Strata,560000,15556,1445,24-AUG-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
TELOK AYER CONSERVATION AREA,56/58 South Bridge Road ,283,Land,7900000,27925,2594,26-AUG-2010,Shop House,99 Yrs From 01/10/1951,Resale,01,05,058689,Central Region,Singapore River
KRETA AYER CONSERVATION AREA,63 Pagoda Street ,108,Land,4050000,37604,3494,30-AUG-2010,Shop House,999 Yrs From 03/05/1875,Resale,01,05,059222,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #02-K83 ,12,Strata,570000,47500,4413,31-AUG-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-43 ,33,Strata,410000,12424,1154,08-SEP-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PEOPLE'S PARK COMPLEX,1 Park Road  #01-76 ,27,Strata,1320000,48889,4542,16-SEP-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
TELOK AYER CONSERVATION AREA,167/169 Telok Ayer Street ,262,Land,8600000,32799,3047,17-SEP-2010,Shop House,Freehold,Resale,01,06,068618,Central Region,Downtown Core
PEOPLE'S PARK COMPLEX,1 Park Road  #01-27 ,34,Strata,2570000,75588,7022,23-SEP-2010,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
TELOK AYER CONSERVATION AREA,15 Stanley Street ,142,Land,5000000,35137,3264,24-SEP-2010,Shop House,Freehold,Resale,01,06,068734,Central Region,Outram
PEARLS CENTRE,100 Eu Tong Sen Street  #01-29/31 ,76,Strata,1700000,22368,2078,27-SEP-2010,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
TELOK AYER CONSERVATION AREA,221/221A South Bridge Road ,87,Land,1320000,15138,1406,29-SEP-2010,Shop House,99 Yrs From 24/10/1995,Resale,01,05,058770,Central Region,Singapore River
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-27 ,45,Strata,630000,14000,1301,30-SEP-2010,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
KRETA AYER CONSERVATION AREA,3 Temple Street ,94,Land,600000,6390,594,06-OCT-2010,Shop House,Freehold,Resale,01,05,058556,Central Region,Outram
PEARLS CENTRE,100 Eu Tong Sen Street  #02-38 ,29,Strata,385000,13276,1233,12-OCT-2010,Retail,99 Yrs From 15/10/1969,Resale,01,05,059812,Central Region,Outram
FURAMA CITY CENTRE SINGAPORE,60 Eu Tong Sen Street  #01-10 ,35,Strata,450000,12857,1194,19-OCT-2010,Retail,99 Yrs From 19/10/1979,Resale,01,05,059804,Central Region,Outram
BOAT QUAY CONSERVATION AREA,38 Circular Road ,106,Land,4350000,41038,3812,19-OCT-2010,Shop House,999 Yrs From 20/04/1826,Resale,01,04,049394,Central Region,Singapore River
TELOK AYER CONSERVATION AREA,3 Stanley Street ,122,Land,4980000,40920,3802,25-OCT-2010,Shop House,Freehold,Resale,01,06,068722,Central Region,Outram
KRETA AYER CONSERVATION AREA,25 Trengganu Street ,1138,Land,51800000,45538,4231,27-OCT-2010,Shop House,Freehold,Resale,01,05,058476,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,34/36/38 Tanjong Pagar Road ,247,Land,16350000,66194,6150,18-DEC-2019,Shop House,99 Yrs From 14/02/2000,Resale,02,08,088457,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,42 Duxton Road ,104,Land,4950888,47696,4431,23-DEC-2019,Shop House,99 Yrs From 28/03/1988,Resale,02,08,089506,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,40 Craig Road ,147,Land,6000000,40844,3795,18-NOV-2016,Shop House,99 Yrs From 28/07/1989,Resale,02,08,089678,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,45 Cantonment Road ,125,Land,6400000,51406,4776,05-JAN-2017,Shop House,Freehold,Resale,02,08,089748,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,67 Tanjong Pagar Road ,160,Land,8850000,55313,5139,16-JAN-2017,Shop House,99 Yrs From 07/04/1992,Resale,02,08,088488,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-18 ,38,Strata,3200000,84211,7823,20-FEB-2017,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,74 Tras Street ,192,Land,11300000,58824,5465,15-MAR-2017,Shop House,99 Yrs From 15/03/1995,Resale,02,07,079013,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,50 Tras Street ,141,Land,9200000,65295,6066,15-MAR-2017,Shop House,99 Yrs From 14/03/1995,Resale,02,07,078989,Central Region,Outram
N.A.,29/31 Tanjong Pagar Road ,276,Land,21800000,79129,7351,17-APR-2017,Shop House,99 Yrs From 19/12/1994,Resale,02,08,088452,Central Region,Outram
N.A.,50 Blair Road ,131,Land,3930000,29909,2779,05-MAY-2017,Shop House,Freehold,Resale,02,08,089950,Central Region,Bukit Merah
N.A.,34/34A/34B Keong Saik Road ,99,Land,8128000,82018,7620,25-MAY-2017,Shop House,Freehold,Resale,02,08,089141,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,18 Everton Road ,144,Land,3200000,22207,2063,26-MAY-2017,Shop House,Freehold,Resale,02,08,089374,Central Region,Bukit Merah
BUKIT PASOH CONSERVATION AREA,57 Cantonment Road ,122,Land,7030000,57670,5358,20-JUN-2017,Shop House,Freehold,Resale,02,08,089755,Central Region,Outram
CHINATOWN HOTEL,12/14/16 Teck Lim Road ,386,Land,31000000,80353,7465,03-JUL-2017,Shop House,Freehold,Resale,02,08,088387,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,18/18A/18B Teck Lim Road ,134,Land,13000000,96870,8999,19-JUL-2017,Shop House,Freehold,Resale,02,08,088390,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,13/13A/13B Teo Hong Road ,161,Land,8928000,55488,5155,15-AUG-2017,Shop House,Freehold,Resale,02,08,088327,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,47 Neil Road ,142,Land,4960000,34880,3240,12-SEP-2017,Shop House,99 Yrs From 27/06/1989,Resale,02,08,088827,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,16/16A/18/18A Tanjong Pagar Road ,184,Land,8263800,45010,4182,06-OCT-2017,Shop House,99 Yrs From 14/02/2000,Resale,02,08,088439,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,10 Jiak Chuan Road ,122,Land,9100000,74346,6907,31-OCT-2017,Shop House,Freehold,Resale,02,08,089264,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,38/39 Craig Road ,346,Land,18000000,51993,4830,01-NOV-2017,Shop House,99 Yrs From 08/07/1989,Resale,02,08,089677,Central Region,Outram
N.A.,56 Tanjong Pagar Road ,109,Land,4630000,42399,3939,18-DEC-2017,Shop House,99 Yrs From 28/03/1988,Resale,02,08,088477,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,39 Tras Street ,136,Land,8600000,63235,5875,28-DEC-2017,Shop House,99 Yrs From 04/07/1994,Resale,02,07,078978,Central Region,Outram
N.A.,25-25C/27-27C Tanjong Pagar Road ,280,Land,23800000,85122,7908,23-JAN-2018,Shop House,99 Yrs From 19/12/1994,Resale,02,08,088450,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-01 ,83,Strata,1950000,23494,2183,30-JAN-2018,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
N.A.,71 Duxton Road ,101,Land,7350000,72989,6781,28-FEB-2018,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089530,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,72 Duxton Road ,100,Land,7300000,73293,6809,28-FEB-2018,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089531,Central Region,Outram
N.A.,44 Tras Street ,124,Land,7280000,58757,5459,20-MAR-2018,Shop House,99 Yrs From 15/03/1995,Resale,02,07,078983,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,70 Duxton Road ,101,Land,7550000,75050,6972,12-APR-2018,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089529,Central Region,Outram
INTERNATIONAL PLAZA,10 Anson Road  #01-34 ,14,Strata,1320000,94286,8759,17-APR-2018,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
N.A.,12 Jiak Chuan Road ,113,Land,8380000,74291,6902,24-APR-2018,Shop House,Freehold,Resale,02,08,089265,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,15 Teo Hong Road ,162,Land,10975000,67747,6294,07-MAY-2018,Shop House,Freehold,Resale,02,08,088328,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,13/13A/13B Teo Hong Road ,161,Land,11000000,68365,6351,07-MAY-2018,Shop House,Freehold,Resale,02,08,088327,Central Region,Outram
INTERNATIONAL PLAZA,10 Anson Road  #02-01/55/56/57/58 ,136,Strata,3403800,25028,2325,28-MAY-2018,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
N.A.,89 Neil Road ,978,Land,39000100,39877,3705,14-JUN-2018,Shop House,Freehold,Resale,02,08,088849,Central Region,Outram
N.A.,22/22A Tanjong Pagar Road ,155,Land,6170000,39884,3705,14-JUN-2018,Shop House,99 Yrs From 31/03/2000,Resale,02,08,088445,Central Region,Outram
N.A.,12/12A Keong Saik Road ,101,Land,10500000,103653,9630,05-JUL-2018,Shop House,Freehold,Resale,02,08,089119,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,42 Blair Road ,139,Land,4750000,34247,3182,18-JUL-2018,Shop House,Freehold,Resale,02,08,089942,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,54 Blair Road ,165,Land,6969000,42339,3933,18-JUL-2018,Shop House,Freehold,Resale,02,08,089954,Central Region,Bukit Merah
N.A.,52 Tras Street ,145,Land,9900000,68323,6347,19-JUL-2018,Shop House,99 Yrs From 14/03/1995,Resale,02,07,078991,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-16 ,109,Strata,6750000,61927,5753,24-JUL-2018,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,24 Tanjong Pagar Road ,163,Land,7200000,44226,4109,28-AUG-2018,Shop House,99 Yrs From 17/01/2000,Resale,02,08,088447,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,42 Craig Road ,145,Land,6180000,42709,3968,18-SEP-2018,Shop House,99 Yrs From 28/07/1989,Resale,02,08,089680,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,22/22A Tanjong Pagar Road ,155,Land,7280000,47059,4372,18-SEP-2018,Shop House,99 Yrs From 31/03/2000,Resale,02,08,088445,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,40/41 Duxton Hill ,236,Land,24800000,105129,9767,19-OCT-2018,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089618,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,33/35/37 Tras Street ,413,Land,21200000,51282,4764,08-NOV-2018,Shop House,99 Yrs From 08/04/1994,Resale,02,07,078973,Central Region,Outram
N.A.,31 Keong Saik Road ,137,Land,14000000,101892,9466,16-NOV-2018,Shop House,Freehold,Resale,02,08,089138,Central Region,Outram
ONZE @ TANJONG PAGAR,11 Kee Seng Street  #01-04 ,40,Strata,2755600,68890,6400,07-DEC-2018,Retail,Freehold,Resale,02,08,089218,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-13 ,16,Strata,502980,31436,2920,26-DEC-2018,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,29 Keong Saik Road ,143,Land,16480000,115487,10729,26-DEC-2018,Shop House,Freehold,Resale,02,08,089136,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,37 Duxton Road ,100,Land,5650000,56500,5249,03-JAN-2019,Shop House,99 Yrs From 28/03/1988,Resale,02,08,089501,Central Region,Outram
N.A.,37/39/41/43 Tanjong Pagar Road ,602,Land,53500000,88915,8260,11-FEB-2019,Shop House,99 Yrs From 16/12/1994,Resale,02,08,088460,Central Region,Outram
N.A.,33/35 Tanjong Pagar Road ,298,Land,26500000,89076,8275,11-FEB-2019,Shop House,99 Yrs From 15/12/1994,Resale,02,08,088456,Central Region,Outram
N.A.,71 Neil Road ,252,Land,16300000,64811,6021,18-FEB-2019,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088900,Central Region,Outram
N.A.,273 New Bridge Road ,119,Land,8680000,73249,6805,03-APR-2019,Shop House,Freehold,Resale,02,08,088749,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,19 Blair Road ,196,Land,6700000,34166,3174,15-APR-2019,Shop House,Freehold,Resale,02,08,089919,Central Region,Bukit Merah
BLAIR PLAIN CONSERVATION AREA,17 Blair Road ,197,Land,7500000,38129,3542,14-MAY-2019,Shop House,Freehold,Resale,02,08,089917,Central Region,Bukit Merah
N.A.,57/57A Neil Road ,129,Land,5500000,42669,3964,13-JUN-2019,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088893,Central Region,Outram
INTERNATIONAL PLAZA,10 Anson Road  #01-16 ,19,Strata,1460000,76842,7139,18-JUL-2019,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
INTERNATIONAL PLAZA,10 Anson Road  #21-15 ,135,Strata,2725000,20185,1875,24-JUL-2019,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
BUKIT PASOH CONSERVATION AREA,116 Neil Road ,137,Land,9650000,70438,6544,18-SEP-2019,Shop House,Freehold,Resale,02,08,088853,Central Region,Outram
INTERNATIONAL PLAZA,10 Anson Road  #02-55 ,19,Strata,500100,26321,2445,07-OCT-2019,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
INTERNATIONAL PLAZA,10 Anson Road  #02-01 ,37,Strata,972000,26270,2441,11-OCT-2019,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
INTERNATIONAL PLAZA,10 Anson Road  #02-56 ,23,Strata,604500,26283,2442,11-OCT-2019,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
INTERNATIONAL PLAZA,10 Anson Road  #02-57 ,25,Strata,657100,26284,2442,14-OCT-2019,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
INTERNATIONAL PLAZA,10 Anson Road  #02-58 ,32,Strata,841300,26291,2442,18-OCT-2019,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
BLAIR PLAIN CONSERVATION AREA,26B Everton Road ,129,Land,4100000,31734,2948,02-DEC-2019,Shop House,Freehold,Resale,02,08,089381,Central Region,Bukit Merah
TANJONG PAGAR CONSERVATION AREA,1A Duxton Hill ,116,Land,8350000,72232,6711,30-MAY-2013,Shop House,99 Yrs From 25/07/1989,Resale,02,08,089587,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,93 Tanjong Pagar Road ,121,Land,7800000,64730,6014,30-MAY-2013,Shop House,99 Yrs From 31/07/1992,Resale,02,08,088514,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,37 Duxton Hill ,115,Land,9050000,78833,7324,06-JUN-2013,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089615,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,39 Tras Street ,136,Land,7400000,54412,5055,10-JUN-2013,Shop House,99 Yrs From 04/07/1994,Resale,02,07,078978,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,56 Duxton Road ,104,Land,7000000,67437,6265,14-JUN-2013,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089520,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-07 ,310,Strata,7300000,23548,2188,10-JUL-2013,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-13 ,16,Strata,395600,24725,2297,16-AUG-2013,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
HOTEL 1929,50 Keong Saik Road ,305,Land,35000000,114829,10668,30-AUG-2013,Shop House,Freehold,Resale,02,08,089154,Central Region,Outram
EON SHENTON,70 Shenton Way  #01-05 ,16,Strata,1230000,76875,7142,03-SEP-2013,Retail,99 Yrs From 06/10/2011,Sub Sale,02,07,079118,Central Region,Downtown Core
ONZE @ TANJONG PAGAR,11 Kee Seng Street  #01-03 ,42,Strata,3132400,74581,6929,05-SEP-2013,Retail,Freehold,New Sale,02,08,089218,Central Region,Outram
ONZE @ TANJONG PAGAR,11 Kee Seng Street  #01-02 ,54,Strata,3531200,65393,6075,05-SEP-2013,Retail,Freehold,New Sale,02,08,089218,Central Region,Outram
HERITAGE COURT,72 Peck Seah Street ,244,Land,20500000,84154,7818,12-NOV-2013,Shop House,99 Yrs From 07/05/1994,Resale,02,07,079329,Central Region,Outram
ONZE @ TANJONG PAGAR,11 Kee Seng Street  #01-12 ,60,Strata,3749200,62487,5805,13-NOV-2013,Retail,Freehold,New Sale,02,08,089218,Central Region,Outram
CHINATOWN PLAZA,34 Craig Road  #02-10 ,141,Strata,2628000,18638,1732,03-DEC-2013,Retail,Freehold,Resale,02,08,089673,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,36 Duxton Hill ,116,Land,11000000,94502,8779,12-DEC-2013,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089614,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,39 Duxton Hill ,117,Land,9200000,78970,7336,08-JAN-2014,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089617,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,85 Tanjong Pagar Road ,123,Land,8350000,68108,6327,09-JAN-2014,Shop House,99 Yrs From 07/04/1992,Resale,02,08,088506,Central Region,Outram
N.A.,54 Tras Street ,150,Land,10100000,67244,6247,16-JAN-2014,Shop House,99 Yrs From 14/03/1995,Resale,02,07,078993,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,23 Teo Hong Road ,136,Strata,3750000,27574,2562,07-MAR-2014,Shop House,Freehold,Resale,02,08,088332,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,60 Duxton Road ,104,Land,5900000,56731,5270,18-MAR-2014,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089524,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-11 ,33,Strata,2355000,71364,6630,28-APR-2014,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,53 Craig Road ,139,Land,10000000,71942,6684,08-JUL-2014,Shop House,99 Yrs From 08/07/1989,Resale,02,08,089691,Central Region,Outram
N.A.,25 Neil Road ,120,Land,4800000,39967,3713,15-JUL-2014,Shop House,99 Yrs From 17/01/2000,Resale,02,08,088816,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,6 Bukit Pasoh Road ,127,Land,7550000,59637,5540,31-JUL-2014,Shop House,Freehold,Resale,02,08,089820,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,43/43A/43B Keong Saik Road ,107,Land,7808800,73253,6805,15-AUG-2014,Shop House,Freehold,Resale,02,08,089147,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,34/36 Tras Street ,187,Land,10000000,53362,4957,15-OCT-2014,Shop House,99 Yrs From 14/03/1995,Resale,02,07,079026,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,62/64 Tras Street ,358,Land,20850000,58191,5406,16-OCT-2014,Shop House,99 Yrs From 15/03/1995,Resale,02,07,079003,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,60 Tras Street ,174,Land,11150000,64154,5960,16-OCT-2014,Shop House,99 Yrs From 14/03/1995,Resale,02,07,078999,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-14 ,34,Strata,2550000,75000,6968,21-OCT-2014,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
N.A.,71 Duxton Road ,101,Land,5700000,56604,5259,30-OCT-2014,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089530,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,13 Duxton Hill ,140,Land,8800000,62992,5852,24-DEC-2014,Shop House,99 Yrs From 14/07/1989,Resale,02,08,089597,Central Region,Outram
N.A.,56 Peck Seah Street ,247,Land,13386600,54307,5045,07-JAN-2015,Shop House,99 Yrs From 07/05/1994,Resale,02,07,079321,Central Region,Outram
N.A.,52/54 Peck Seah Street ,255,Land,15238000,59710,5547,07-JAN-2015,Shop House,99 Yrs From 07/05/1994,Resale,02,07,079319,Central Region,Outram
N.A.,48/48A Peck Seah Street ,261,Land,14175400,54250,5040,07-JAN-2015,Shop House,99 Yrs From 07/05/1994,Resale,02,07,079317,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,148 Neil Road ,147,Land,10100000,68521,6366,26-JAN-2015,Shop House,Freehold,Resale,02,08,088877,Central Region,Outram
N.A.,16 Duxton Road ,137,Land,5750000,41940,3896,26-FEB-2015,Shop House,99 Yrs From 14/02/2000,Resale,02,08,089482,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,39 Keong Saik Road ,118,Land,9300000,78547,7297,04-MAY-2015,Shop House,Freehold,Resale,02,08,089145,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-08 ,198,Strata,5200000,26263,2440,29-MAY-2015,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
N.A.,57 Duxton Road ,106,Land,7000000,65851,6118,19-JUN-2015,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089521,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,39 Kreta Ayer Road ,147,Land,7200000,49046,4557,26-JUN-2015,Shop House,Freehold,Resale,02,08,089002,Central Region,Outram
N.A.,57/57A Neil Road ,129,Land,4500000,34911,3243,16-JUL-2015,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088893,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,31 Neil Road ,121,Land,6000000,49464,4595,13-AUG-2015,Shop House,99 Yrs From 12/08/1989,Resale,02,08,088819,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,40/41 Duxton Hill ,236,Land,19600000,83086,7719,25-AUG-2015,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089618,Central Region,Outram
N.A.,61 Neil Road ,137,Land,4800000,34960,3248,05-NOV-2015,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088895,Central Region,Outram
